stop_id,stop_name,usage_stop_name,id_name_mismatch,muni,hood,lat,lon,weekday_boardings,saturday_boardings,sunday_boardings,cur_weekday_trips,prop_weekday_trips,cur_weekday_hourly,prop_weekday_hourly,cur_early_4_6a,cur_am_6_9a,cur_mid_9a_3p,cur_pm_3_6p,cur_eve_6_8p,cur_late_8_11p,cur_owl_11p_4a,prop_early_4_6a,prop_am_6_9a,prop_mid_9a_3p,prop_pm_3_6p,prop_eve_6_8p,prop_late_8_11p,prop_owl_11p_4a,current_routes,proposed_routes,n_current_routes,n_proposed_routes,cur_saturday_trips,prop_saturday_trips,cur_saturday_hourly,prop_saturday_hourly,cur_sunday_trips,prop_sunday_trips,cur_sunday_hourly,prop_sunday_hourly,cur_week_any_minimum,prop_week_any_minimum,cur_weekdays_any_minimum,prop_weekdays_any_minimum,cur_weekends_any_minimum,prop_weekends_any_minimum,cur_week_any_hourly,prop_week_any_hourly,cur_weekend_any_hourly,prop_weekend_any_hourly,cur_week_any_minimum_150m,prop_week_any_minimum_150m,cur_weekdays_any_minimum_150m,prop_weekdays_any_minimum_150m,cur_weekends_any_minimum_150m,prop_weekends_any_minimum_150m,cur_week_any_hourly_150m,prop_week_any_hourly_150m,cur_weekend_any_hourly_150m,prop_weekend_any_hourly_150m
22422,MT CARMEL RD + GEISLER WAY,MT CARMEL RD AT GEISLER WAY,0,"Penn Hills township (Allegheny, PA)",,40.468155,-79.884475,0.0,0.6,0.0,63,66,1,1,1,11,19,12,6,10,4,1,14,23,12,7,6,3,79;P17,79,2,1,52,48,0,1,29,32,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1
7347,BRINTON RD + #1246,BRINTON RD AT #1246,0,"Braddock Hills borough (Allegheny, PA)",,40.422958,-79.866768,0.0,0.4,0.0,42,54,0,1,2,8,12,9,4,6,1,0,8,19,10,6,8,3,P68,68,1,1,31,34,0,0,31,28,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,0,0
1468,BEAVER RD + CHURCH,BEAVER RD OPP CHURCH LN,0,"Edgeworth borough (Allegheny, PA)",,40.556247,-80.196793,0.0,0.6,0.0,48,38,1,0,2,8,16,8,5,6,3,1,5,12,6,4,6,4,14,14,1,1,34,36,0,1,30,32,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1
2784,MT TROY RD + HOFFMAN,MT TROY RD AT HOFFMAN RD,0,"Reserve township (Allegheny, PA)",,40.490628,-79.99198,0.0,0.2,0.0,44,0,1,0,1,8,16,8,6,5,0,0,0,0,0,0,0,0,4,,1,0,22,0,0,0,14,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0
3478,FAIRHAVEN RD + #63,FAIRHAVEN RD OPP #63,0,"Kennedy township (Allegheny, PA)",,40.470546,-80.100145,0.0,0.0,0.0,150,120,1,1,6,28,54,27,18,17,0,2,22,43,19,15,14,5,20;22;24,22;24,3,2,98,82,1,1,66,60,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
2355,GRAND AVE + COTTAGE,GRAND AVE AT COTTAGE AVE,0,"Neville township (Allegheny, PA)",,40.515745,-80.143997,0.0,0.0,0.0,59,54,0,1,3,12,16,12,8,7,1,1,8,18,9,8,7,3,21,21,1,1,38,34,1,0,38,28,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0
7447,BRINTON RD + GENERAL BRADDOCK FS,WOLFE AVE AT GENERAL BRADDOCK DR FS,0,"North Braddock borough (Allegheny, PA)",,40.408711,-79.849861,0.0,0.0,0.0,42,92,0,1,2,8,12,9,4,6,1,1,14,31,16,10,14,6,P68,66;68,1,2,31,64,0,1,31,56,0,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,1,0,1,0,1
7757,BROADWAY BLVD + VALLEY,BROADWAY BLVD AT VALLEY RD,0,"Monroeville municipality (Allegheny, PA)",,40.397931,-79.792055,0.0,0.0,0.0,56,40,1,0,4,10,14,9,7,7,5,1,5,12,6,4,9,3,69;P69,69;69S,2,2,20,30,0,0,20,28,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0
17453,VANADIUM RD + BOWER HILL,VANADIUM RD AT BOWER HILL RD,0,"Scott township (Allegheny, PA)",,40.368406,-80.084332,0.0,0.2,0.0,44,0,0,0,3,9,10,9,5,5,3,0,0,0,0,0,0,0,41,,1,0,36,0,0,0,24,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
7675,BEELER ST + BEELERMONT,BEELER ST AT BEELERMONT PL,0,"Pittsburgh city (Allegheny, PA)",Squirrel Hill North,40.445417,-79.933369,0.0,0.0,0.0,419,398,1,1,15,69,134,75,41,51,34,15,68,134,67,44,35,35,28X;67;69;71B;71D,45;70;71X;72,5,4,306,336,1,1,232,248,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
8371,REYNOLDS ST + MURTLAND,REYNOLDS ST AT MURTLAND ST,0,"Pittsburgh city (Allegheny, PA)",Point Breeze,40.447984,-79.907917,0.0,1.0,0.0,272,222,1,1,6,42,92,51,28,36,17,7,38,78,39,25,21,14,67;69;71C;74,70;74;88,4,3,166,174,1,1,110,134,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0
14340,VERONA RD + GRAHAM BLVD EXT,VERONA RD OPP GRAHAM BLVD EXT,0,"Penn Hills township (Allegheny, PA)",,40.46329,-79.865765,0.0,0.0,0.0,111,132,1,1,3,17,36,19,13,17,6,4,22,48,24,14,14,6,77;79;P17,79;86,3,2,84,96,0,1,61,64,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1
2429,GRANT AVE + MT HOPE,GRANT AVE AT MT HOPE ST,0,"Etna borough (Allegheny, PA)",,40.50675,-79.950894,0.0,0.0,0.0,42,10,0,0,4,8,12,9,4,5,0,0,5,0,4,1,0,0,2;P13,2L,2,1,16,0,0,0,14,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
2773,MT TROY RD + #2722,MT TROY RD AT #2722,0,"Reserve township (Allegheny, PA)",,40.473907,-79.986534,0.0,0.0,0.0,56,0,1,0,1,13,17,14,6,5,0,0,0,0,0,0,0,0,4;7,,2,0,22,0,0,0,14,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0
2774,MT TROY RD + #2768,MT TROY RD AT #2768,0,"Reserve township (Allegheny, PA)",,40.475278,-79.986928,0.0,0.0,0.0,56,0,1,0,1,13,17,14,6,5,0,0,0,0,0,0,0,0,4;7,,2,0,22,0,0,0,14,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0
2780,MT TROY RD + #3222,MT TROY RD AT # 3222,0,"Reserve township (Allegheny, PA)",,40.485641,-79.991881,0.0,0.0,0.0,56,0,1,0,1,13,17,14,6,5,0,0,0,0,0,0,0,0,4;7,,2,0,22,0,0,0,14,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0
18817,FOX CHAPEL RD + MARGERY N,FOX CHAPEL RD AT N MARGERY DR,0,"O'Hara township (Allegheny, PA)",,40.492092,-79.881397,0.0,0.0,0.0,66,98,1,1,2,10,22,12,8,9,3,3,17,36,17,10,8,7,75,75,1,1,60,72,1,1,50,60,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
18819,FOX CHAPEL RD + DELAFIELD NS,FOX CHAPEL RD OPP DELAFIELD RD NS,0,"O'Hara township (Allegheny, PA)",,40.498564,-79.88336,0.0,0.0,0.0,66,98,1,1,2,10,22,11,9,9,3,3,17,36,17,10,8,7,75,75,1,1,60,72,1,1,50,60,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
20268,22ND AVE + WEST,22ND AVE AT WEST ST,0,"Munhall borough (Allegheny, PA)",,40.39744,-79.902637,0.0,0.0,0.0,38,34,0,1,2,7,13,5,4,6,1,0,5,13,6,4,6,0,53L,53,1,1,28,30,0,0,16,28,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,0,0
10215,HWY RT 885 + GORDENS,HWY RT 885 AT GORDONS LN,0,"West Mifflin borough (Allegheny, PA)",,40.335938,-79.936816,0.0,0.0,0.0,46,0,1,0,0,10,25,11,0,0,0,0,0,0,0,0,0,0,Y47;Y49,,2,0,18,0,0,0,18,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0
12040,MIFFLIN RD + #5419,MIFFLIN RD OPP #5419,0,"Pittsburgh city (Allegheny, PA)",Lincoln Place,40.368151,-79.910455,0.0,0.0,0.0,92,88,1,1,4,18,29,14,11,11,5,1,13,32,14,12,12,4,53L;56,53;56,2,2,62,64,1,1,48,56,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4154,LADOGA ST + KATHY,LADOGA ST AT KATHY DR,0,"Pittsburgh city (Allegheny, PA)",Windgap,40.450645,-80.069388,0.0,0.0,0.0,122,108,1,1,8,24,37,24,11,12,6,2,16,39,19,14,12,6,26;27,26;27,2,2,70,68,1,1,60,56,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
5898,LINDSAY RD + #559,LINDSAY RD AT #559,0,"Scott township (Allegheny, PA)",,40.38222,-80.084368,0.0,0.0,0.0,30,0,0,0,1,6,10,5,3,5,0,0,0,0,0,0,0,0,38,,1,0,14,0,0,0,12,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
5897,LINDSAY RD + #601,LINDSAY RD AT #601,0,"Scott township (Allegheny, PA)",,40.383129,-80.08271,0.0,0.0,0.0,30,50,0,0,1,6,10,5,3,5,0,1,11,13,10,6,6,3,38,38,1,1,14,30,0,0,12,28,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0
5894,LINDSAY RD + WYNNECLIFF #1,LINDSAY RD AT WYNNECLIFF DR #1,0,"Scott township (Allegheny, PA)",,40.387481,-80.079484,0.0,0.0,0.0,30,0,0,0,1,6,10,5,3,5,0,0,0,0,0,0,0,0,38,,1,0,14,0,0,0,12,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
4497,NOBLESTOWN RD + HARTWELL,NOBLESTOWN RD OPP HARTWELL ST,0,"Pittsburgh city (Allegheny, PA)",Crafton Heights,40.437551,-80.050959,0.0,0.0,0.0,56,54,1,1,1,10,19,9,6,10,1,0,9,18,10,8,6,3,31,31,1,1,28,34,0,0,28,28,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0
3828,SUMMIT DR + PARKLANE #1,SUMMIT PARK DR AT PARK LANE #1,0,"North Fayette township (Allegheny, PA)",,40.4511,-80.186792,0.0,0.0,0.0,43,32,1,0,1,9,14,6,6,6,1,1,5,12,6,4,4,0,29,29,1,1,30,0,0,0,16,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0
22419,HERBST RD + AGNES,HERBST RD OPP AGNES ST,0,"Kennedy township (Allegheny, PA)",,40.486335,-80.113749,0.0,0.0,0.0,36,0,1,0,3,6,13,7,4,3,0,0,0,0,0,0,0,0,20,,1,0,26,0,0,0,18,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0
6422,BOWER HILL RD + CLEMSON,BOWER HILL RD OPP CLEMSON DR,0,"Mount Lebanon township (Allegheny, PA)",,40.372632,-80.076426,0.0,0.4,0.0,44,38,0,0,3,9,10,10,4,5,3,1,5,12,6,5,6,3,41,35,1,1,36,30,0,0,24,28,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0
6185,BROOKLINE BLVD + #1439,BROOKLINE BLVD OPP #1439,0,"Pittsburgh city (Allegheny, PA)",Brookline,40.392418,-80.0075,0.0,0.0,0.0,73,92,1,1,4,12,24,12,7,8,6,2,15,31,15,10,14,5,39,34;39,1,2,28,64,0,1,15,56,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1
6773,REPUBLIC ST + RUTLEDGE,REPUBLIC ST AT RUTLEDGE ST,0,"Pittsburgh city (Allegheny, PA)",Duquesne Heights,40.440375,-80.025209,0.0,0.0,0.0,707,584,1,1,27,138,220,138,72,90,22,8,106,194,103,73,69,31,20;21;22;24;26;27;28X;29;31;38;40;G2;G3;G31,21;22;23L;24;25;26;27;29;29S;31;38;40,14,12,454,398,1,1,390,306,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
979,BRULE ST + MAGNET,BRULE ST AT MAGNET ST,0,"Pittsburgh city (Allegheny, PA)",Perry South,40.470995,-80.00599,0.0,0.0,0.0,224,185,1,1,11,46,68,44,21,24,10,7,32,67,33,19,17,10,11;15;6;8,11;6;8,4,3,177,130,1,1,117,100,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
12656,FREEPORT RD + #153,FREEPORT RD AT #153,0,"East Deer township (Allegheny, PA)",,40.567774,-79.776218,0.0,0.2,0.2,73,84,1,1,4,13,20,14,9,9,4,4,14,24,16,11,9,6,1;P10,1;1L,2,2,38,68,1,1,38,48,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
19309,ARLINGTON AVE + #1047 FS,ARLINGTON AVE OPP #1047 FS,0,"Pittsburgh city (Allegheny, PA)",Allentown,40.423464,-79.989236,0.0,0.0,0.0,126,140,1,1,2,25,36,25,12,18,8,5,25,45,26,16,14,9,43;48;51L,40;48,3,2,110,106,1,1,76,88,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0
7834,AIRBRAKE AVE + 3RD,AIRBRAKE AVE OPP 3RD ST,0,"Wilmerding borough (Allegheny, PA)",,40.399909,-79.816069,0.0,0.0,0.0,56,40,1,0,4,9,15,9,8,6,5,1,5,12,6,4,9,3,69;P69,69;69S,2,2,20,30,0,0,20,28,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0
19314,ARLINGTON AVE + WILLIAM FS,ARLINGTON AVE AT WILLIAM ST FS,0,"Pittsburgh city (Allegheny, PA)",Allentown,40.42787,-79.996323,0.0,0.0,0.0,322,396,1,1,10,68,99,66,28,35,16,11,69,143,68,44,34,27,43;48;51,40;48;51;51S;57,3,5,244,278,1,1,162,200,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
21632,CORAOPOLIS RD+ # 338,CORAOPOLIS RD AT #338,0,"Robinson township (Allegheny, PA)",,40.502995,-80.126871,0.0,0.0,0.0,36,0,1,0,3,6,14,6,4,3,0,0,0,0,0,0,0,0,20,,1,0,26,0,0,0,18,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0
2810,SUNSET AVE + SOUTH SIDE AVE,SOUTH SIDE AVE OPP ENTRANCE ST,0,"Pittsburgh city (Allegheny, PA)",Spring Hill-City View,40.46952,-79.999343,0.0,0.0,0.0,112,125,1,1,6,22,32,21,9,16,6,3,21,42,22,15,14,8,12;6,12;18;6,2,3,126,116,1,1,83,78,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
22656,CHURCH ST AT BRADDOCK AVE NS,BLAIR ST AT BEEHIVE ST,1,"Pittsburgh city (Allegheny, PA)",Hazelwood,40.422936,-79.887711,0.0,0.0,0.4,343,371,1,1,12,63,107,70,34,31,26,12,59,100,52,37,52,59,59;61A;61B;71;P7;P71,52L;58;60X;62X,6,4,232,288,1,1,152,196,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
18648,BOWER HILL RD + HILLAIRE,BOWER HILL RD AT HILLAIRE DR FS,0,"Mount Lebanon township (Allegheny, PA)",,40.374877,-80.071902,0.0,0.0,0.0,44,38,0,0,2,10,10,10,4,5,3,1,5,12,6,5,6,3,41,35,1,1,36,30,0,0,24,28,0,0,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0
18772,MCKEES ROCKS RD + HECKLE FS,MCKEES ROCKS RD AT HECKLE RD FS,0,"Kennedy township (Allegheny, PA)",,40.470727,-80.092038,0.0,0.0,0.0,98,120,1,1,5,18,37,19,11,8,0,2,21,43,20,15,14,5,20;24,22;24,2,2,60,82,1,1,50,60,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
18547,BROADWAY BLVD + VALLEY NS,BROADWAY BLVD OPP VALLEY RD NS,0,"Monroeville municipality (Allegheny, PA)",,40.397889,-79.791871,0.0,0.0,0.0,56,40,1,0,4,10,14,9,7,7,5,1,5,12,6,4,9,3,69;P69,69;69S,2,2,20,30,0,0,20,28,0,0,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0
20866,HAZELWOOD AVE + EMAHLEA ST,HAZELWOOD AVE AT EMAHLEA ST,0,"Pittsburgh city (Allegheny, PA)",Hazelwood,40.418148,-79.936668,0.0,0.0,0.0,100,120,1,1,3,19,36,19,12,10,1,2,19,44,20,16,13,6,58;93,58;93,2,2,48,82,0,1,36,60,0,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1
2496,FERGUSON RD + OHIO,FERGUSON RD OPP OHIO DR,0,"Hampton township (Allegheny, PA)",,40.557392,-79.978424,0.0,0.0,0.0,42,0,0,0,4,8,12,9,4,5,0,0,0,0,0,0,0,0,2;P13,,2,0,16,0,0,0,14,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
2799,IVORY AVE + CHERRYLAND,IVORY AVE AT CHERRYLAND ST,0,"Pittsburgh city (Allegheny, PA)",Summer Hill,40.496491,-80.008984,0.0,0.0,0.0,75,20,1,0,2,16,24,15,8,9,1,0,3,6,3,2,3,3,12;4;O5,12,3,1,49,34,1,0,30,23,0,0,1,1,1,1,1,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0
2459,MT ROYAL BLVD + GRANDVIEW,MT ROYAL BLVD AT GRANDVIEW AVE,0,"Shaler township (Allegheny, PA)",,40.550199,-79.971457,0.0,0.0,0.0,42,10,0,0,4,8,12,9,4,5,0,0,5,0,4,1,0,0,2;P13,2L,2,1,16,0,0,0,14,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
2457,MT ROYAL BLVD + EADE,MT ROYAL BLVD OPP EADE AVE,0,"Shaler township (Allegheny, PA)",,40.54651,-79.972338,0.0,0.0,0.0,42,10,0,0,4,8,12,9,4,5,0,0,5,0,4,1,0,0,2;P13,2L,2,1,16,0,0,0,14,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0
9755,BROWNSVILLE RD + CARLYN,BROWNSVILLE RD OPP CARLYN DR,0,"Whitehall borough (Allegheny, PA)",,40.353915,-79.989848,0.0,0.0,0.0,34,14,0,0,1,6,13,5,4,5,0,1,6,0,5,2,0,0,Y47,46L,1,1,36,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0
2522,DRYCOVE ST + CONNISTON,DRYCOVE ST AT CONNISTON AVE,0,"Pittsburgh city (Allegheny, PA)",Bon Air,40.403967,-79.9991,0.0,0.0,0.0,163,64,1,1,7,32,51,30,18,19,6,1,16,15,15,8,6,3,54;Y1;Y45;Y46;Y47;Y49,46L;49,6,2,118,30,1,0,68,28,0,0,1,1,1,1,1,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0
16679,WALNUT ST + WAMPLER,WALNUT ST AT WAMPLER ST,0,"Versailles borough (Allegheny, PA)",,40.317162,-79.833728,0.0,0.0,0.0,15,22,0,1,0,3,6,3,2,1,0,1,3,6,4,3,4,1,60,65,1,1,10,19,0,0,10,17,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,0,0
3600,BEAVER GRADE RD + AIKEN,BEAVER GRADE RD OPP AIKEN RD,0,"Robinson township (Allegheny, PA)",,40.455161,-80.136333,0.0,0.0,0.2,83,101,1,1,2,17,32,14,10,8,0,2,15,36,16,13,13,6,24;29,24;29;29S,2,3,49,82,0,1,40,55,0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1
2352,GRAND AVE + IDAHO,GRAND AVE AT IDAHO AVE,0,"Neville township (Allegheny, PA)",,40.514069,-80.138607,0.0,0.0,0.0,59,54,0,1,4,11,16,12,8,7,1,1,9,18,8,8,7,3,21,21,1,1,38,34,1,0,38,28,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,0,0
2320,ISLAND AVE + JOHN FS,ISLAND AVE AT JOHN ST FS,0,"McKees Rocks borough (Allegheny, PA)",,40.469253,-80.060134,0.0,0.0,0.0,59,54,0,1,4,12,16,12,7,6,2,1,8,18,9,7,8,3,21,21,1,1,38,34,1,0,38,28,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0
5891,LINDSAY RD + GREENVIEW FS,LINDSAY RD AT GREENVIEW DR FS,0,"Scott township (Allegheny, PA)",,40.386926,-80.076484,0.0,0.0,0.0,30,0,0,0,1,6,10,5,3,5,0,0,0,0,0,0,0,0,38,,1,0,14,0,0,0,12,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
4239,STEUBEN ST + #1129,STEUBEN ST AT #1129,0,"Pittsburgh city (Allegheny, PA)",Crafton Heights,40.441066,-80.046604,0.0,0.0,0.0,103,124,1,1,6,19,33,20,10,13,2,2,19,44,20,16,15,8,27;29,27;29;29S,2,3,64,102,1,1,48,74,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
5883,SWALLOW HILL RD + GREENTREE FS,SWALLOW HILL RD AT GREENTREE RD FS,0,"Scott township (Allegheny, PA)",,40.390078,-80.074184,0.0,0.0,0.0,30,50,0,0,1,6,10,4,4,5,0,1,11,13,10,6,6,3,38,38,1,1,14,30,0,0,12,28,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0
6601,CEDAR BLVD + MAYFAIR,CEDAR BLVD OPP MAYFAIR DR,0,"Mount Lebanon township (Allegheny, PA)",,40.371078,-80.059793,0.0,0.0,0.0,40,0,1,0,2,8,16,7,6,1,0,0,0,0,0,0,0,0,36,,1,0,18,0,0,0,14,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0
2255,W CARSON ST + GLENMAWR,W CARSON ST AT GLENMAWR AVE,0,"Pittsburgh city (Allegheny, PA)",Esplen,40.454433,-80.040944,0.0,0.2,0.0,104,87,1,1,4,20,36,19,13,11,1,3,14,31,14,11,11,3,20;21;22;24,21;22;24,4,3,68,58,1,1,52,44,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
15836,BELTZHOOVER + FREELAND,BELTZHOOVER AVE AT FREELAND ST,0,"Pittsburgh city (Allegheny, PA)",Beltzhoover,40.419206,-79.997358,0.0,0.0,0.0,208,206,1,1,5,34,66,36,22,30,15,8,37,69,37,23,21,11,43;44;48;54,40;44;48,4,3,190,140,1,1,127,120,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
13611,BEATTY RD + BEATTY POINTE VILLAGE,BEATTY RD OPP BEATTY POINTE VILLAGE,0,"Monroeville municipality (Allegheny, PA)",,40.445774,-79.74744,0.0,0.0,0.0,54,0,1,0,1,9,18,10,6,7,3,0,0,0,0,0,0,0,67,,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
6443,BOWER HILL RD + COOKS SCHOOL,BOWER HILL RD OPP COOKS SCHOOL RD,0,"Bridgeville borough (Allegheny, PA)",,40.361173,-80.100298,0.0,0.0,0.0,44,0,0,0,3,9,11,8,5,5,3,0,0,0,0,0,0,0,41,,1,0,36,0,0,0,24,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
410,PEEBLES RD + PEEBLES SCHOOL RD,PEEBLES RD AT PEEBLES SCHOOL DRVWY,0,"McCandless township (Allegheny, PA)",,40.565399,-80.008535,0.0,0.0,0.0,48,0,0,0,6,10,12,12,3,5,0,0,0,0,0,0,0,0,2;O5;P13,,3,0,16,0,0,0,14,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0
1350,BEAVER RD + SHIELDS,BEAVER RD AT SHIELDS LN,0,"Edgeworth borough (Allegheny, PA)",,40.557237,-80.198242,0.0,0.0,0.0,48,38,1,0,2,8,16,8,5,6,3,1,5,12,6,4,6,4,14,14,1,1,34,36,0,1,30,32,0,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,1
6432,MAIN ST + #1737,MAIN ST OPP #1737,0,"Scott township (Allegheny, PA)",,40.377026,-80.092876,0.0,0.0,0.0,140,142,1,1,6,29,39,28,15,18,5,3,24,44,25,18,19,9,31;38;41;G31,31;35;38,4,3,78,94,1,1,64,84,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0
9249,HILLCREST ST + FANNELL,HILLCREST ST OPP FANNELL ST,0,"Pittsburgh city (Allegheny, PA)",Garfield,40.467946,-79.936562,0.0,0.0,0.0,102,140,1,1,3,17,34,16,12,15,5,4,24,48,23,17,14,10,88;89,87;88,2,2,92,136,1,1,84,92,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1
10389,WALNUT ST + WORTHINGTON,WALNUT ST AT WORTHINGTON ST,0,"Versailles borough (Allegheny, PA)",,40.316427,-79.833302,0.0,0.0,0.0,15,22,0,1,0,3,6,3,2,1,0,1,3,6,4,3,4,1,60,65,1,1,10,19,0,0,10,17,0,0,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1,1,0,1,0,0
22613,HOMEVILLE RD OPP DUQUESNE VILLAGE ENTRANCE #2,GRANT AVE AT BLACK ST,1,"Millvale borough (Allegheny, PA)",,40.365609,-79.870489,0.0,0.0,0.0,15,0,0,0,1,7,0,5,2,0,0,0,0,0,0,0,0,0,52L,,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
12809,FREEPORT RD + #153,FREEPORT RD OPP #153,0,"East Deer township (Allegheny, PA)",,40.56787,-79.776113,0.0,0.0,0.0,73,84,1,1,4,13,20,14,9,9,4,4,14,24,16,11,9,6,1;P10,1;1L,2,2,38,68,1,1,38,48,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
643,PERRY HWY + CLARWIN,PERRY HWY AT CLARWIN AVE,0,"Ross township (Allegheny, PA)",,40.505238,-80.028328,0.0,0.0,0.0,126,112,1,1,6,29,37,31,11,9,3,4,23,37,23,11,7,7,8;O1,10L;8,2,2,62,72,1,1,46,56,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11266,WORTHINGTON AVE + 13TH,WORTHINGTON AVE AT 13TH ST,0,"Clairton city (Allegheny, PA)",,40.293595,-79.899508,0.0,0.0,0.0,50,14,1,0,2,9,17,9,5,6,2,2,5,0,5,2,0,0,Y46,46L,1,1,32,0,0,0,28,0,0,0,1,1,1,1,1,0,1,0,0,0,1,1,1,1,1,0,1,0,0,0
