geoid,tract_geoid,county,population,lat,lon,race_total,hispanic_or_latino,white_nh,black_nh,native_american_nh,asian_nh,pacific_islander_nh,other_race_nh,two_or_more_nh,age_total,under_18,age_65_plus,income_total,income_under_25k,income_25k_50k,income_50k_75k,income_75k_100k,income_100k_plus,vehicle_total,zero_vehicle_households,one_vehicle_households,disability_total,with_a_disability,language_total,limited_english_households,cur_week_any_minimum,prop_week_any_minimum,lost_week_any_minimum,gained_week_any_minimum,cur_weekdays_any_minimum,prop_weekdays_any_minimum,lost_weekdays_any_minimum,gained_weekdays_any_minimum,cur_weekends_any_minimum,prop_weekends_any_minimum,lost_weekends_any_minimum,gained_weekends_any_minimum,cur_week_any_hourly,prop_week_any_hourly,lost_week_any_hourly,gained_week_any_hourly,cur_weekend_any_hourly,prop_weekend_any_hourly,lost_weekend_any_hourly,gained_weekend_any_hourly,cur_weekday_trips,prop_weekday_trips,cur_saturday_trips,prop_saturday_trips,cur_sunday_trips,prop_sunday_trips,point_cur_week_any_minimum,point_prop_week_any_minimum,point_cur_weekdays_any_minimum,point_prop_weekdays_any_minimum,point_cur_weekends_any_minimum,point_prop_weekends_any_minimum,point_cur_week_any_hourly,point_prop_week_any_hourly,point_cur_weekend_any_hourly,point_prop_weekend_any_hourly,cur_week_any_minimum_150m,prop_week_any_minimum_150m,lost_week_any_minimum_150m,gained_week_any_minimum_150m,cur_weekdays_any_minimum_150m,prop_weekdays_any_minimum_150m,lost_weekdays_any_minimum_150m,gained_weekdays_any_minimum_150m,cur_weekends_any_minimum_150m,prop_weekends_any_minimum_150m,lost_weekends_any_minimum_150m,gained_weekends_any_minimum_150m,cur_week_any_hourly_150m,prop_week_any_hourly_150m,lost_week_any_hourly_150m,gained_week_any_hourly_150m,cur_weekend_any_hourly_150m,prop_weekend_any_hourly_150m,lost_weekend_any_hourly_150m,gained_weekend_any_hourly_150m
420031102003,42003110200,Allegheny,1162.0,40.4754,-79.926393,950.0,68.0,692.0,114.0,0.0,25.0,0.0,0.0,51.0,950.0,143.0,121.0,491.0,23.0,121.0,82.0,26.0,239.0,491.0,95.0,246.0,1301.0,136.24,657.86,21.17,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,310.1,354.9,230.8,292.4,151.8,217.9,1,1,1,1,1,1,1,1,1,1,0.5439,0.617,0.0,0.0731,0.5439,0.617,0.0,0.0731,0.5439,0.617,0.0,0.0731,0.5439,0.617,0.0,0.0731,0.5439,0.617,0.0,0.0731
420031102004,42003110200,Allegheny,1251.0,40.472537,-79.923096,1561.0,74.0,926.0,219.0,0.0,42.0,0.0,0.0,300.0,1561.0,267.0,150.0,708.0,59.0,189.0,105.0,61.0,294.0,708.0,59.0,495.0,1400.64,146.67,708.25,22.79,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,331.9,382.1,255.2,321.1,167.4,235.8,1,1,1,1,1,1,1,1,1,1,0.7186,0.7186,0.0,0.0,0.7186,0.7186,0.0,0.0,0.7186,0.7186,0.0,0.0,0.7186,0.7186,0.0,0.0,0.7186,0.7186,0.0,0.0
420031106001,42003110600,Allegheny,1013.0,40.471114,-79.914448,724.0,34.0,618.0,23.0,0.0,16.0,0.0,0.0,33.0,724.0,122.0,200.0,359.0,26.0,10.0,32.0,61.0,230.0,359.0,34.0,160.0,981.45,75.14,440.9,0.0,0.2577,0.2577,0.0,0.0,0.2577,0.2577,0.0,0.0,0.1787,0.2577,0.0,0.079,0.1787,0.2577,0.0,0.079,0.0622,0.2577,0.0,0.1955,10.6,20.2,7.5,16.2,4.3,11.1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420031106002,42003110600,Allegheny,705.0,40.47486,-79.916366,697.0,10.0,626.0,43.0,0.0,18.0,0.0,0.0,0.0,697.0,65.0,216.0,323.0,48.0,8.0,36.0,9.0,222.0,323.0,8.0,123.0,683.04,52.3,306.85,0.0,0.6851,1.0,0.0,0.3149,0.6851,1.0,0.0,0.3149,0.6851,1.0,0.0,0.3149,0.6851,1.0,0.0,0.3149,0.6851,1.0,0.0,0.3149,85.2,111.2,67.1,101.6,42.7,69.1,1,1,1,1,1,1,1,1,1,1,0.2099,0.2099,0.0,0.0,0.2099,0.2099,0.0,0.0,0.2099,0.2099,0.0,0.0,0.2099,0.2099,0.0,0.0,0.2099,0.2099,0.0,0.0
420031106003,42003110600,Allegheny,722.0,40.470422,-79.918164,943.0,29.0,685.0,132.0,0.0,36.0,0.0,0.0,61.0,943.0,338.0,79.0,380.0,26.0,98.0,52.0,44.0,160.0,380.0,44.0,181.0,699.51,53.56,314.25,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,176.5,240.7,143.1,211.1,100.0,150.9,1,1,1,1,1,1,1,1,1,1,0.2244,0.2244,0.0,0.0,0.2244,0.2244,0.0,0.0,0.2244,0.2244,0.0,0.0,0.2244,0.2244,0.0,0.0,0.2244,0.2244,0.0,0.0
420031113001,42003111300,Allegheny,713.0,40.471118,-79.929348,1051.0,60.0,716.0,206.0,0.0,0.0,0.0,0.0,69.0,1051.0,242.0,90.0,449.0,45.0,91.0,27.0,32.0,254.0,449.0,66.0,206.0,752.97,80.47,322.97,5.1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,298.0,358.3,232.4,300.0,155.5,223.8,1,1,1,1,1,1,1,1,1,1,0.9355,0.9355,0.0,0.0,0.9355,0.9355,0.0,0.0,0.9355,0.9355,0.0,0.0,0.5021,0.9355,0.0,0.4334,0.5021,0.7616,0.0,0.2595
420031113002,42003111300,Allegheny,697.0,40.469367,-79.923976,755.0,48.0,357.0,332.0,0.0,10.0,0.0,0.0,8.0,755.0,132.0,141.0,224.0,9.0,19.0,73.0,39.0,84.0,224.0,36.0,113.0,736.07,78.67,315.72,4.98,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,378.0,450.1,298.1,388.0,198.3,282.2,1,1,1,1,1,1,1,1,1,1,0.8723,0.8723,0.0,0.0,0.8723,0.8723,0.0,0.0,0.8723,0.8723,0.0,0.0,0.8723,0.8723,0.0,0.0,0.8723,0.8723,0.0,0.0
420031113003,42003111300,Allegheny,618.0,40.467979,-79.925541,502.0,59.0,286.0,21.0,0.0,0.0,0.0,0.0,136.0,502.0,69.0,11.0,250.0,16.0,46.0,49.0,82.0,57.0,250.0,60.0,123.0,652.64,69.75,279.94,4.42,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,428.2,464.9,334.7,397.5,218.1,291.0,1,1,1,1,1,1,1,1,1,1,0.6748,0.6748,0.0,0.0,0.6748,0.6748,0.0,0.0,0.6748,0.6748,0.0,0.0,0.411,0.6748,0.0,0.2638,0.411,0.6748,0.0,0.2638
420031113004,42003111300,Allegheny,630.0,40.467741,-79.919563,619.0,7.0,374.0,112.0,0.0,53.0,0.0,0.0,73.0,619.0,0.0,48.0,281.0,109.0,33.0,31.0,29.0,79.0,281.0,40.0,159.0,665.32,71.11,285.37,4.5,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,241.8,403.0,200.4,353.9,138.3,253.9,1,1,1,1,1,1,1,1,1,1,0.419,0.419,0.0,0.0,0.419,0.419,0.0,0.0,0.419,0.419,0.0,0.0,0.419,0.419,0.0,0.0,0.419,0.419,0.0,0.0
420031114001,42003111400,Allegheny,487.0,40.467387,-79.930193,757.0,26.0,271.0,446.0,0.0,3.0,0.0,0.0,11.0,757.0,29.0,122.0,406.0,96.0,78.0,50.0,84.0,98.0,406.0,109.0,204.0,496.65,87.27,265.42,2.41,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,318.3,317.4,244.3,273.6,168.4,199.1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.6879,1.0,0.0,0.3121,0.6879,1.0,0.0,0.3121
420031114002,42003111400,Allegheny,724.0,40.466529,-79.933516,478.0,12.0,219.0,221.0,0.0,6.0,0.0,0.0,20.0,478.0,45.0,88.0,254.0,64.0,60.0,26.0,28.0,76.0,254.0,70.0,105.0,738.35,129.73,394.58,3.59,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8494,1.0,0.0,0.1506,0.8494,1.0,0.0,0.1506,270.7,254.5,209.9,228.8,151.4,160.7,1,1,1,1,1,1,1,1,1,1,0.5732,0.5732,0.0,0.0,0.5732,0.5732,0.0,0.0,0.5732,0.5732,0.0,0.0,0.2721,0.5732,0.0,0.3011,0.2721,0.5732,0.0,0.3011
420031115001,42003111500,Allegheny,1284.0,40.460528,-79.930814,1183.0,0.0,533.0,353.0,0.0,291.0,0.0,0.0,6.0,1183.0,42.0,197.0,785.0,59.0,295.0,229.0,50.0,152.0,785.0,327.0,357.0,1352.77,276.52,780.81,40.75,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1014.6,1062.5,644.6,774.7,480.0,583.9,1,1,1,1,1,1,1,1,1,1,0.8925,0.9245,0.0,0.0319,0.8925,0.9245,0.0,0.0319,0.8925,0.9245,0.0,0.0319,0.8925,0.9245,0.0,0.0319,0.8925,0.9245,0.0,0.0319
420031115002,42003111500,Allegheny,1369.0,40.464066,-79.925713,1580.0,20.0,412.0,980.0,0.0,86.0,0.0,0.0,82.0,1580.0,98.0,34.0,946.0,319.0,158.0,152.0,227.0,90.0,946.0,384.0,351.0,1442.32,294.83,832.49,43.45,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,771.4,893.6,552.5,720.5,404.8,525.0,1,1,1,1,1,1,1,1,1,1,0.7012,0.7363,0.0,0.0351,0.7012,0.7363,0.0,0.0351,0.7012,0.7363,0.0,0.0351,0.5595,0.7363,0.0,0.1768,0.5595,0.7261,0.0,0.1665
420031115003,42003111500,Allegheny,876.0,40.462326,-79.919125,955.0,0.0,45.0,696.0,0.0,0.0,0.0,52.0,162.0,955.0,214.0,58.0,415.0,58.0,38.0,82.0,130.0,107.0,415.0,168.0,240.0,922.92,188.65,532.7,27.8,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,671.8,934.8,479.8,762.4,381.3,553.2,1,1,1,1,1,1,1,1,1,1,0.3756,0.6712,0.0,0.2957,0.3756,0.6712,0.0,0.2957,0.3756,0.6712,0.0,0.2957,0.3756,0.6712,0.0,0.2957,0.3756,0.6712,0.0,0.2957
