STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,POPULATION,LATITUDE,LONGITUDE
42,015,950900,3,1051,+41.788282,-076.468802
42,015,950900,4,1036,+41.747322,-076.467433
42,015,950900,5,1001,+41.728421,-076.375261
42,015,951000,1,780,+41.774827,-076.443955
42,015,951000,2,1064,+41.771226,-076.447502
42,015,951000,3,954,+41.763430,-076.446617
42,015,951100,1,1056,+41.691821,-076.160376
42,015,951100,2,1175,+41.710892,-076.257691
42,015,951100,3,613,+41.669530,-076.262326
42,015,951200,1,1131,+41.604842,-076.258039
42,015,951200,2,905,+41.651085,-076.328257
42,015,951200,3,1109,+41.601484,-076.428327
42,015,951200,4,932,+41.692257,-076.470368
42,015,951200,5,650,+41.714064,-076.479772
42,015,951300,1,1562,+41.768718,-076.607418
42,015,951300,2,899,+41.714714,-076.726347
42,015,951300,3,635,+41.671010,-076.712780
42,015,951300,4,861,+41.664095,-076.565484
42,015,951400,1,1037,+41.680040,-076.836494
42,015,951400,2,1032,+41.632704,-076.834899
42,015,951400,3,1735,+41.655847,-076.850919
42,017,100102,1,1769,+40.070535,-074.945659
42,017,100102,2,1356,+40.056732,-074.977976
42,017,100103,1,1181,+40.069949,-074.972076
42,017,100103,2,1210,+40.065604,-074.971682
42,017,100104,1,1481,+40.085343,-074.954553
42,017,100104,2,2368,+40.100691,-074.959203
42,017,100104,3,776,+40.096308,-074.954211
42,017,100105,1,567,+40.076484,-074.954503
42,017,100105,2,2680,+40.085369,-074.945179
42,017,100201,1,2528,+40.148115,-074.972736
42,017,100201,2,1736,+40.128438,-074.983199
42,017,100201,3,979,+40.138053,-074.975028
42,017,100206,1,2760,+40.133172,-074.935119
42,017,100206,2,2760,+40.138459,-074.940682
42,017,100206,3,20,+40.139692,-074.951345
42,017,100207,1,2067,+40.121095,-074.932346
42,017,100207,2,2270,+40.122286,-074.954645
42,017,100208,1,2167,+40.122816,-074.968965
42,017,100208,2,1757,+40.103800,-074.953876
42,017,100208,3,1127,+40.113103,-074.963109
42,017,100208,4,1460,+40.105890,-074.945413
42,017,100210,1,2188,+40.108566,-074.905703
42,017,100210,2,721,+40.106404,-074.918793
42,017,100210,3,1086,+40.125756,-074.910066
42,017,100210,4,1300,+40.121600,-074.915024
42,017,100210,5,2094,+40.116102,-074.920683
42,017,100211,1,1351,+40.147074,-074.936785
42,017,100211,2,1403,+40.145028,-074.944829
42,017,100211,3,2032,+40.143305,-074.924022
42,017,100211,4,1959,+40.148117,-074.928364
42,017,100212,1,2030,+40.133181,-074.911402
42,017,100212,2,1852,+40.137506,-074.922588
42,017,100213,1,1086,+40.098191,-074.916535
42,017,100213,2,1374,+40.094982,-074.924239
42,017,100213,3,3012,+40.102157,-074.932534
42,017,100214,1,1536,+40.096308,-074.939721
42,017,100214,2,1247,+40.099833,-074.936853
42,017,100214,3,1417,+40.091267,-074.935403
42,017,100302,1,2258,+40.085579,-074.898449
42,017,100302,2,21,+40.098247,-074.870074
42,017,100302,3,1623,+40.089426,-074.905887
42,017,100302,4,1151,+40.092664,-074.893453
42,017,100303,1,1864,+40.119190,-074.872113
42,017,100303,2,1833,+40.116772,-074.848303
42,017,100303,3,1439,+40.108237,-074.869081
42,017,100304,1,14,+40.112008,-074.895850
42,017,100304,2,2585,+40.123194,-074.891117
42,017,100306,1,2029,+40.108862,-074.886491
42,017,100306,2,1614,+40.103865,-074.880269
42,017,100307,1,1601,+40.103341,-074.897327
42,017,100307,2,1524,+40.096046,-074.905480
42,017,100307,3,1914,+40.099434,-074.895331
42,017,100401,1,1198,+40.134281,-074.881068
42,017,100401,2,754,+40.143365,-074.866698
42,017,100401,3,877,+40.140054,-074.868154
42,017,100401,4,1138,+40.147384,-074.861267
42,017,100401,5,1055,+40.130248,-074.870486
42,017,100401,6,1280,+40.131299,-074.875437
42,017,100402,1,2609,+40.145108,-074.854013
42,017,100402,2,1555,+40.132802,-074.866055
42,017,100402,3,2292,+40.138461,-074.853824
42,017,100403,1,913,+40.124140,-074.832119
42,017,100403,2,1217,+40.127865,-074.851248
42,017,100404,1,1189,+40.149627,-074.832529
42,017,100404,2,738,+40.147020,-074.827441
42,017,100404,3,2098,+40.136525,-074.836388
42,017,100404,4,2145,+40.139668,-074.830485
42,017,100406,1,1928,+40.164228,-074.858942
42,017,100406,2,1727,+40.169148,-074.843998
42,017,100407,1,1223,+40.165829,-074.833741
42,017,100408,1,991,+40.149810,-074.840529
42,017,100408,2,2002,+40.153134,-074.847908
42,017,100408,3,1497,+40.158972,-074.843880
42,017,100408,4,1056,+40.161665,-074.838329
42,017,100408,5,1339,+40.156300,-074.834061
42,017,100500,1,1721,+40.107088,-074.842850
42,017,100500,2,995,+40.109449,-074.844994
42,017,100600,1,812,+40.099178,-074.854277
42,017,100600,2,1847,+40.101403,-074.848743
42,017,100600,3,1076,+40.096930,-074.854134
42,017,100700,1,1488,+40.106177,-074.856044
42,017,100700,2,1922,+40.099727,-074.860923
42,017,100803,1,1821,+40.174238,-074.877543
42,017,100803,2,1491,+40.164907,-074.887445
42,017,100803,3,1471,+40.164475,-074.893075
42,017,100804,1,1368,+40.160845,-074.880234
42,017,100804,2,909,+40.152799,-074.877815
42,017,100804,3,1632,+40.152577,-074.887419
42,017,100805,1,1371,+40.143743,-074.880611
42,017,100805,2,1673,+40.150837,-074.863772
42,017,100805,3,883,+40.158932,-074.872852
42,017,100805,4,922,+40.156288,-074.869654
42,017,100805,5,1386,+40.151466,-074.870576
42,017,100807,1,0,+40.174878,-074.892781
42,017,100807,2,2,+40.178541,-074.902997
42,017,100807,3,12,+40.188156,-074.883093
42,017,100807,4,912,+40.183957,-074.889563
42,017,100807,5,1233,+40.187497,-074.902425
42,017,100807,6,2082,+40.180257,-074.912125
42,017,100808,1,2225,+40.197290,-074.935465
42,017,100808,2,2364,+40.211834,-074.921328
42,017,100808,3,718,+40.190924,-074.916943
42,017,100809,1,14,+40.191113,-074.874671
42,017,100809,2,1750,+40.217149,-074.894840
42,017,100809,3,1436,+40.200393,-074.894012
42,017,100809,4,937,+40.195711,-074.878625
42,017,100809,5,1757,+40.206430,-074.885868
42,017,100811,1,1691,+40.149394,-074.895162
42,017,100811,2,1692,+40.138213,-074.888407
42,017,100811,3,1049,+40.151888,-074.893937
42,017,100900,1,1303,+40.153879,-074.924655
42,017,100900,2,2913,+40.172875,-074.940463
42,017,100900,3,1933,+40.159328,-074.931980
42,017,100900,4,1545,+40.161219,-074.944338
42,017,101100,1,1179,+40.158651,-074.912152
42,017,101100,2,1336,+40.153454,-074.914202
42,017,101401,1,1510,+40.142284,-074.995060
42,017,101401,2,1540,+40.135986,-075.001112
42,017,101401,3,901,+40.141224,-075.010670
42,017,101401,4,1327,+40.151400,-075.013606
42,017,101403,1,1762,+40.168127,-074.964398
42,017,101403,2,1987,+40.157564,-074.960117
42,017,101403,3,2152,+40.162506,-074.971274
42,017,101404,1,1806,+40.159681,-075.004831
42,017,101404,2,706,+40.160321,-074.992701
42,017,101405,1,1017,+40.154208,-074.977562
42,017,101405,2,797,+40.151134,-074.982164
42,017,101405,3,2028,+40.145279,-074.986065
42,017,101405,4,2217,+40.151020,-074.994782
42,017,101405,5,849,+40.158626,-074.986936
42,017,101503,1,1660,+40.154495,-075.033138
42,017,101503,2,17,+40.165679,-075.050646
42,017,101503,3,2235,+40.164432,-075.033181
42,017,101504,1,836,+40.174400,-075.063905
42,017,101504,2,1943,+40.173326,-075.052761
42,017,101505,1,2458,+40.174270,-075.024161
42,017,101505,2,891,+40.167569,-075.014022
42,017,101506,1,732,+40.190848,-075.037340
42,017,101506,2,844,+40.179354,-075.037573
42,017,101506,3,1314,+40.181402,-075.048846
42,017,101506,4,1148,+40.187854,-075.048713
42,017,101506,5,1191,+40.190379,-075.041251
42,017,101603,1,1393,+40.194200,-075.096353
42,017,101603,2,812,+40.199028,-075.096293
42,017,101603,3,1077,+40.197693,-075.099819
42,017,101605,1,1307,+40.186337,-075.087015
42,017,101605,2,435,+40.191954,-075.089958
42,017,101605,3,2703,+40.190444,-075.082797
42,017,101607,1,1532,+40.186416,-075.074825
42,017,101607,2,2104,+40.180210,-075.072453
42,017,101609,1,1503,+40.213497,-075.095558
42,017,101609,2,1149,+40.212582,-075.088848
42,017,101609,3,36,+40.208094,-075.084221
42,017,101609,4,1839,+40.219681,-075.086671
42,017,101610,1,1950,+40.227697,-075.113911
42,017,101610,2,2003,+40.224815,-075.103051
42,017,101610,3,814,+40.222261,-075.122934
42,017,101611,1,1764,+40.209364,-075.121057
42,017,101611,2,1763,+40.199907,-075.110068
42,017,101611,3,1933,+40.215025,-075.127395
42,017,101611,4,1672,+40.205266,-075.112259
42,017,101802,1,1421,+40.264671,-075.195694
42,017,101802,2,827,+40.277464,-075.186606
42,017,101802,3,2073,+40.268313,-075.173134
42,017,101802,4,2119,+40.245250,-075.180358
42,017,101805,1,2212,+40.256029,-075.120925
42,017,101807,1,2125,+40.244871,-075.131937
42,017,101807,2,2451,+40.237731,-075.124484
42,017,101808,1,1604,+40.227533,-075.129373
42,017,101808,2,1035,+40.218087,-075.133507
42,017,101809,1,2233,+40.245152,-075.143061
42,017,101809,2,1277,+40.262518,-075.144389
42,017,101810,1,2095,+40.230353,-075.146663
42,017,101810,2,4167,+40.238791,-075.162029
42,017,101900,1,2144,+40.295241,-075.213950
42,017,101900,2,1331,+40.284137,-075.205796
42,017,101900,3,778,+40.289352,-075.212284
42,017,102002,1,2069,+40.306922,-075.203113
42,017,102002,2,814,+40.335856,-075.178908
42,017,102003,1,2233,+40.295962,-075.238253
42,017,102003,2,2240,+40.276680,-075.227102
42,017,102004,1,1744,+40.272341,-075.210790
42,017,102004,2,796,+40.284658,-075.190255
42,017,102004,3,2431,+40.267658,-075.217404
42,017,102102,1,1526,+40.353329,-075.214295
42,017,102102,2,1997,+40.374188,-075.244037
42,017,102104,1,654,+40.302157,-075.275934
42,017,102104,2,1806,+40.325240,-075.316111
42,017,102104,3,1286,+40.339425,-075.293589
42,017,102104,4,997,+40.324534,-075.289829
42,017,102104,5,1250,+40.309849,-075.261155
42,017,102300,1,858,+40.406891,-075.261515
42,017,102300,2,1870,+40.383813,-075.269938
42,017,102300,3,1317,+40.393552,-075.310372
42,017,102300,4,796,+40.383831,-075.301957
42,017,102300,5,978,+40.427409,-075.284144
42,017,102401,1,2494,+40.375140,-075.300264
42,017,102401,2,1567,+40.379610,-075.287025
42,017,102402,1,1830,+40.362063,-075.293072
42,017,102402,2,2303,+40.370380,-075.285136
42,017,102402,3,926,+40.372404,-075.292100
42,017,102500,1,2088,+40.363946,-075.313948
42,017,102500,2,2623,+40.355644,-075.303121
42,017,102600,1,2199,+40.327444,-075.324607
42,017,102700,1,1156,+40.344898,-075.339995
42,017,102700,2,1641,+40.350144,-075.314578
42,017,102700,3,1328,+40.370693,-075.350154
42,017,102700,4,1170,+40.390843,-075.352635
42,017,102801,1,2476,+40.434385,-075.443658
42,017,102801,2,989,+40.404373,-075.432866
42,017,103101,1,659,+40.444912,-075.330651
42,017,103101,2,1001,+40.439690,-075.327997
42,017,103101,3,699,+40.445925,-075.333839
42,017,103102,1,841,+40.437216,-075.340660
42,017,103102,2,1363,+40.440635,-075.339781
42,017,103103,1,1933,+40.438997,-075.361163
42,017,103103,2,1500,+40.431932,-075.348173
42,017,103103,3,1363,+40.441893,-075.351005
42,017,103300,1,627,+40.475598,-075.239604
42,017,103300,2,805,+40.467601,-075.279769
42,017,103300,3,769,+40.488300,-075.260145
42,017,103400,1,1562,+40.497971,-075.359896
42,017,103400,2,1108,+40.558142,-075.279724
42,017,103400,3,1085,+40.529135,-075.253304
42,017,103400,4,1420,+40.527055,-075.321932
42,017,103700,1,749,+40.542044,-075.163671
42,017,103700,2,723,+40.537539,-075.198959
42,017,103700,3,1180,+40.506114,-075.180683
42,017,103700,4,727,+40.524103,-075.141459
42,017,103800,1,1234,+40.556639,-075.114307
42,017,103900,1,1023,+40.489836,-075.120068
42,017,103900,2,1793,+40.485541,-075.085638
42,017,103900,3,1002,+40.463362,-075.150285
42,017,104000,1,790,+40.404795,-075.223796
42,017,104000,2,646,+40.443799,-075.217539
42,017,104000,3,782,+40.436050,-075.186987
42,017,104000,4,1844,+40.374760,-075.185491
42,017,104000,5,2160,+40.385586,-075.203254
42,017,104000,6,1319,+40.420120,-075.159274
42,017,104100,1,2177,+40.372091,-075.204553
42,017,104201,1,1665,+40.384988,-075.095473
42,017,104201,2,1273,+40.417484,-075.094944
42,017,104203,1,2304,+40.388895,-075.132042
42,017,104203,2,1702,+40.348775,-075.124667
42,017,104203,3,1672,+40.361994,-075.124270
42,017,104204,1,1227,+40.387448,-075.153124
42,017,104204,2,4178,+40.349490,-075.149319
42,017,104301,1,1864,+40.372072,-075.044927
42,017,104301,2,1025,+40.394129,-075.024692
42,017,104303,1,2091,+40.375470,-074.976047
42,017,104303,2,2481,+40.356938,-074.999801
42,017,104304,1,1248,+40.338563,-074.975181
42,017,104400,1,692,+40.361252,-074.950670
42,017,104400,2,1920,+40.359693,-074.959075
42,017,104502,1,1640,+40.304092,-075.065235
42,017,104502,2,1058,+40.321748,-075.023568
42,017,104502,3,1660,+40.297643,-075.032392
42,017,104502,4,3745,+40.284913,-075.075098
42,017,104503,1,1068,+40.322471,-075.075880
42,017,104503,2,829,+40.336111,-075.103670
42,017,104503,3,1708,+40.326266,-075.109645
42,017,104503,4,973,+40.311459,-075.089928
42,017,104505,1,2037,+40.354327,-075.102434
42,017,104505,2,1428,+40.335725,-075.077516
42,017,104505,3,2219,+40.350802,-075.090455
42,017,104506,1,2486,+40.354684,-075.066840
42,017,104601,1,1934,+40.300849,-075.101156
42,017,104601,2,1648,+40.274598,-075.114712
42,017,104601,3,1349,+40.291834,-075.116707
42,017,104603,1,2247,+40.295868,-075.137956
42,017,104603,2,1190,+40.273801,-075.152651
42,017,104603,3,918,+40.290409,-075.168116
42,017,104603,4,934,+40.284100,-075.146298
42,017,104603,5,1378,+40.274283,-075.133006
42,017,104604,1,1470,+40.315127,-075.171784
42,017,104604,2,2046,+40.309701,-075.155667
42,017,104604,3,1158,+40.331726,-075.142431
42,017,104604,4,1691,+40.320680,-075.148345
42,017,104701,1,812,+40.321411,-075.128325
42,017,104701,2,2102,+40.320474,-075.135562
42,017,104701,3,611,+40.310635,-075.138781
42,017,104702,1,1152,+40.313019,-075.125898
42,017,104702,2,1404,+40.308036,-075.133808
42,017,104703,1,1565,+40.318623,-075.116336
42,017,104703,2,662,+40.304219,-075.126687
42,017,104800,1,1850,+40.297486,-075.185883
42,017,104800,2,986,+40.299192,-075.159071
42,017,104901,1,2468,+40.243588,-075.108398
42,017,104901,2,2412,+40.266744,-075.099524
42,017,104901,3,2398,+40.250731,-075.097998
42,017,104902,1,2238,+40.227318,-075.086321
42,017,104902,2,3224,+40.261280,-075.075682
42,017,104902,3,1364,+40.231007,-075.079058
42,017,104902,4,747,+40.243142,-075.080381
42,017,105003,1,2140,+40.214120,-074.992415
42,017,105003,2,1126,+40.221634,-074.996090
42,017,105003,3,1649,+40.234527,-075.000046
42,017,105004,1,2022,+40.195212,-074.998665
42,017,105004,2,1476,+40.180724,-074.997521
42,017,105004,3,2156,+40.204079,-074.998773
42,017,105006,1,1093,+40.181892,-074.979945
42,017,105006,2,1551,+40.191763,-074.974943
42,017,105006,3,2184,+40.186175,-074.962642
42,017,105006,4,1096,+40.173424,-074.969285
42,017,105008,1,822,+40.241229,-075.027841
42,017,105008,2,1192,+40.212688,-075.055976
42,017,105008,3,850,+40.230736,-075.052376
42,017,105008,4,1044,+40.221198,-075.041333
42,017,105009,1,1681,+40.204963,-074.962487
42,017,105009,2,1797,+40.201906,-074.976008
42,017,105010,1,1705,+40.214507,-074.959354
42,017,105010,2,2290,+40.212324,-074.967895
42,017,105011,1,2060,+40.198858,-074.944834
42,017,105011,2,1437,+40.200412,-074.952417
42,017,105012,1,1252,+40.199605,-075.018357
42,017,105012,2,1472,+40.189299,-075.021744
42,017,105013,1,2546,+40.221064,-075.018116
42,017,105013,2,983,+40.198065,-075.035121
42,017,105013,3,2291,+40.207600,-075.028844
42,017,105100,1,2300,+40.279796,-074.987332
42,017,105100,2,986,+40.263343,-075.007114
42,017,105202,1,2454,+40.220107,-074.952819
42,017,105202,2,1265,+40.221327,-074.926367
42,017,105202,3,27,+40.228144,-074.905582
42,017,105202,4,1332,+40.220125,-074.942099
42,017,105202,5,24,+40.227750,-074.917711
42,017,105203,1,1561,+40.238227,-074.952722
42,017,105203,2,523,+40.251551,-074.970775
42,017,105206,1,3220,+40.235601,-074.912443
42,017,105206,2,2087,+40.244940,-074.921468
42,017,105207,1,2502,+40.260021,-074.955523
42,017,105207,2,2527,+40.260316,-074.956805
42,017,105208,1,2373,+40.254406,-074.937726
42,017,105300,1,994,+40.232274,-074.932038
42,017,105300,2,1274,+40.226206,-074.932594
42,017,105401,1,906,+40.273643,-074.912763
42,017,105401,2,2529,+40.291794,-074.903932
42,017,105401,3,1158,+40.294080,-074.960662
42,017,105402,1,1338,+40.276988,-074.872528
42,017,105402,2,1623,+40.302930,-074.891350
42,017,105402,3,1303,+40.315357,-074.932943
42,017,105505,1,1878,+40.231682,-074.812486
42,017,105505,2,2071,+40.219513,-074.802964
42,017,105506,1,2068,+40.220919,-074.852607
42,017,105506,2,2116,+40.229887,-074.855689
42,017,105507,1,1594,+40.225835,-074.827423
42,017,105507,2,2688,+40.213683,-074.813647
42,017,105507,3,2060,+40.217295,-074.832104
42,017,105507,4,1062,+40.207813,-074.834397
42,017,105508,1,1842,+40.256965,-074.874083
42,017,105508,2,1756,+40.251791,-074.898444
42,017,105509,1,1979,+40.242223,-074.859156
42,017,105509,2,7,+40.228433,-074.888111
42,017,105509,3,1211,+40.251334,-074.859048
42,017,105509,4,1436,+40.235812,-074.876578
42,017,105510,1,1276,+40.219036,-074.874696
42,017,105510,2,1808,+40.209744,-074.878620
42,017,105510,3,564,+40.199779,-074.870893
42,017,105510,4,1609,+40.210534,-074.871796
42,017,105511,1,1939,+40.208135,-074.863385
42,017,105511,2,2216,+40.205495,-074.852228
42,017,105600,1,1497,+40.243752,-074.842631
42,017,105600,2,1108,+40.237582,-074.830425
42,017,105702,1,2097,+40.209914,-074.777277
42,017,105702,2,1217,+40.199998,-074.772024
42,017,105704,1,648,+40.212688,-074.792811
42,017,105704,2,1968,+40.206604,-074.783241
42,017,105704,3,1173,+40.212997,-074.784226
42,017,105704,4,3354,+40.205696,-074.795240
42,017,105801,1,1837,+40.199645,-074.827984
42,017,105801,2,1262,+40.201748,-074.805841
42,017,105801,3,3110,+40.201585,-074.814993
42,017,105805,1,1739,+40.153861,-074.810078
42,017,105805,2,1324,+40.170648,-074.794247
42,017,105805,3,1308,+40.186770,-074.812986
42,017,105805,4,1279,+40.177930,-074.792756
42,017,105807,1,2320,+40.169508,-074.859609
42,017,105807,2,1435,+40.175382,-074.867455
42,017,105808,1,1388,+40.186656,-074.838976
42,017,105808,2,1186,+40.179572,-074.855531
42,017,105808,3,1149,+40.181942,-074.857989
42,017,105809,1,2641,+40.180941,-074.829916
42,017,105809,2,1770,+40.179381,-074.841917
42,017,105810,1,1240,+40.176480,-074.820492
42,017,105810,2,1188,+40.174370,-074.826944
42,017,105811,1,1073,+40.169812,-074.830689
42,017,105811,2,1654,+40.167736,-074.817190
42,017,105811,3,1103,+40.162256,-074.815093
42,017,105811,4,1019,+40.165926,-074.825451
42,017,105811,5,1332,+40.160290,-074.824787
42,017,105812,1,1711,+40.154374,-074.821720
42,017,105900,1,2282,+40.147312,-074.818228
42,017,106000,1,982,+40.141493,-074.906891
42,017,106000,2,2257,+40.154470,-074.905474
42,017,106000,3,1288,+40.146457,-074.900069
42,017,106100,1,1643,+40.177029,-074.920574
42,017,106100,2,1496,+40.165519,-074.914633
42,017,106201,1,932,+40.187183,-075.062204
42,017,106201,2,1627,+40.192391,-075.054895
42,017,106201,3,961,+40.193122,-075.066993
42,017,106202,1,0,+40.199174,-075.078769
42,017,106202,2,352,+40.206159,-075.065609
42,017,106202,3,955,+40.206333,-075.072697
42,017,106202,4,32,+40.197706,-075.054626
42,017,106202,5,1910,+40.199174,-075.070677
42,017,106300,1,1793,+40.327550,-075.240773
42,017,106300,2,1747,+40.357369,-075.273311
42,017,106300,3,805,+40.348008,-075.270894
42,017,106300,4,1204,+40.343563,-075.258228
42,017,106300,5,2024,+40.350541,-075.286022
42,017,106401,1,1227,+40.424410,-075.315977
42,017,106401,2,1012,+40.404887,-075.357610
42,017,106401,3,2269,+40.425062,-075.359012
42,017,106401,4,3243,+40.427041,-075.336726
42,017,106402,1,913,+40.430968,-075.377405
42,017,106402,2,682,+40.396244,-075.392919
42,017,106402,3,904,+40.413376,-075.380184
42,017,106402,4,1188,+40.467899,-075.409123
42,017,106402,5,1924,+40.419489,-075.385003
42,017,106402,6,821,+40.450018,-075.393212
42,017,106402,7,1250,+40.433501,-075.402859
